t,o,h,l,c
1753970400,23671.5,23700,23365,23389.5
1753984800,23389.75,23465.75,23241.75,23285
1754002800,23286.5,23340,23231.5,23332.5
1754017200,23333.75,23342.5,23255.5,23269.75
1754031600,23268.75,23278.5,23031.5,23054.75
1754046000,23055.75,23167.5,22800,22929.75
1754060400,22929.5,23045.5,22775,22870.25
1754074800,22870.25,22944.5,22821.75,22927.25
1754265600,22927.5,22988.5,22916.5,22986.75
1754280000,22987,23044.75,22947.75,23010.75
1754294400,23011.25,23078,23006,23044.75
1754308800,23045.5,23264.25,23036.75,23254
1754323200,23254.25,23307.25,23241.25,23296.75
1754337600,23296.75,23374.5,23285,23347.25
1754355600,23346.25,23372.5,23325,23359
1754370000,23359.75,23397.25,23313,23331.25
1754384400,23332,23404.25,23326,23360.5
1754398800,23360.75,23397.25,23113.5,23180.5
1754413200,23180,23252,23084.5,23092
1754431200,23091.75,23140.25,23045.5,23136.5
1754445600,23136.25,23201.75,23123,23184.5
1754460000,23184.5,23227,23131.75,23146
1754474400,23147.25,23244.5,23107.25,23201.5
1754488800,23201.5,23396.5,23164.25,23373
1754503200,23373,23481,23370.5,23461
1754521200,23461,23511.25,23444.25,23488.25
1754535600,23488.25,23499.25,23454.5,23472
1754550000,23472,23626.25,23470.75,23617.25
1754564400,23617.75,23671,23516,23538.25
1754578800,23538.25,23558.5,23329,23406
1754593200,23406.5,23568,23379.75,23539.25
1754611200,23540.5,23582.75,23529,23554
1754625600,23546.25,23554.5,23503,23528.25
1754640000,23529,23582,23527.75,23574.25
1754654400,23574.75,23703,23518.25,23680.5
1754668800,23680,23724,23655.25,23713.75
1754683200,23713.5,23770.75,23701,23732
1754874000,23732.5,23773,23726,23742
1754888400,23742,23764.25,23667.75,23701.5
1754902800,23700.5,23756.25,23698.5,23722.5
1754917200,23722.5,23804.5,23680.75,23736.5
1754931600,23736.75,23753,23587.5,23629.5
1754949600,23635,23666.75,23614.5,23658.75
1754964000,23659.75,23676.75,23596.25,23629.25
1754978400,23630,23675.5,23627.5,23636
1754992800,23636,23822.25,23608.5,23653
1755007200,23653.75,23916,23622,23914.5
1755021600,23914.25,23953.5,23902.25,23930
1755039600,23930,23970,23921.75,23945.5
1755054000,23945.5,23972.75,23934.25,23959
1755068400,23959.5,24016.5,23957.5,23993
1755082800,23992.75,24068.5,23932.5,23959.5
1755097200,23959,23961,23886,23933.75
1755111600,23934,23964.25,23911.5,23949.25
1755129600,23950,23959,23917,23927.75
1755144000,23929.25,23935.75,23897.75,23933.75
1755158400,23933.75,23957,23917,23955.5
1755172800,23955,24007.75,23793.25,23931.25
1755187200,23931.5,23980,23864.75,23922
1755201600,23922,23923,23870,23892
1755219600,23892.25,23946.5,23890.25,23937.75
1755234000,23937.5,23963,23876,23883.5
1755248400,23883.25,23927.25,23872,23905.25
1755262800,23904.5,23924.25,23734.5,23819
1755277200,23818.5,23847.5,23775.75,23804
1755468000,23795,23881.25,23795,23881.25
1755482400,23881,23881.75,23841.75,23852
1755496800,23852,23854.75,23739.5,23759.5
1755511200,23758.75,23817.25,23735,23749
1755525600,23749.25,23824.25,23719,23760
1755540000,23761.25,23838,23748.25,23820.25
1755558000,23820.25,23824.5,23761,23764
1755572400,23764.25,23787.5,23730.75,23763.25
1755586800,23763.25,23804.75,23745.5,23763.75
1755601200,23763.5,23783,23540,23540.75
1755615600,23541,23589.5,23444.25,23462.25
1755630000,23462,23487.5,23413.5,23422
1755648000,23423.25,23424.75,23336.5,23345.75
1755662400,23351.5,23430,23334.25,23399.5
1755676800,23399.75,23452,23371.25,23414.25
1755691200,23413.25,23436.25,23035,23171.75
1755705600,23171.25,23368.75,23168.75,23325.25
1755720000,23325.5,23342.5,23268.5,23292.25
1755738000,23291.5,23369.25,23267.25,23340.25
1755752400,23340,23368,23295.25,23298.25
1755766800,23297.75,23334.25,23215.25,23224
1755781200,23223.5,23348.25,23150.5,23161.25
1755795600,23161.75,23255.25,23119,23221.75
1755813600,23225.25,23252.5,23181.25,23207
1755828000,23206.75,23233.5,23181,23191.25
1755842400,23191,23256.5,23076.75,23251.75
1755856800,23253.25,23342.25,23205.5,23268.5
1755871200,23269,23650,23269,23605.75
1755885600,23606.25,23616.75,23531.25,23572.5
1756076400,23571.25,23598,23522.75,23524.75
1756090800,23523.5,23568.25,23519,23522.25
1756105200,23522.5,23537.5,23462,23480.25
1756119600,23480.75,23574.25,23443.25,23571
1756134000,23570.75,23616.25,23549.25,23552.5
1756148400,23552.25,23573.5,23485.75,23496.5
1756166400,23496,23509.75,23371.5,23451.75
1756180800,23456.5,23484.25,23415.25,23442.5
1756195200,23443.25,23505.5,23440,23470.5
1756209600,23469,23553.75,23427,23517.75
1756224000,23517.5,23600,23479,23586.75
1756238400,23586.75,23624.25,23583.25,23598.25
1756256400,23598.5,23628.75,23598,23616.75
1756270800,23616.75,23619,23567.5,23586.75
1756285200,23587.25,23621,23563.5,23582.25
1756299600,23581.5,23630.75,23487.5,23600
1756314000,23600.5,23689,23434.75,23542
1756332000,23542.25,23552.5,23487.5,23547.75
1756346400,23548.25,23584.25,23540.75,23542.5
1756360800,23543,23662,23539.75,23615
1756375200,23614.25,23742.25,23572.5,23609.25
1756389600,23608.5,23773.25,23593.25,23766.75
1756404000,23766.25,23803.75,23735,23741.5
1756422000,23740.75,23755.75,23717.75,23726.25
1756436400,23726.75,23741,23713.75,23717
1756450800,23717.5,23737,23612.5,23636.5
1756465200,23636.25,23681.5,23415.25,23435.5
1756479600,23434.25,23498.75,23397.5,23459
1756494000,23459,23546.25,23426,23538.5
1756684800,23538.5,23552.5,23432,23442.75
1756785600,23438.5,23452,23270,23278.25
1756800000,23278.5,23333.5,23218.75,23224.75
1756814400,23224.25,23280,23025.75,23048.5
1756828800,23047.75,23290.25,23037.75,23277
1756843200,23277,23387.75,23270.25,23331.25
1756861200,23331,23340.25,23298.25,23331
1756875600,23330.75,23431.25,23308,23419.25
1756890000,23418.75,23458.5,23398.5,23423
1756904400,23422.25,23525.25,23370,23410.75
1756918800,23411,23471.75,23318.25,23455.75
1756936800,23456.75,23515,23431.25,23498.25
1756951200,23498.25,23532,23459,23469
1756965600,23467.75,23518,23451,23515.5
1756980000,23516.25,23548.25,23457.25,23470.5
1756994400,23477.5,23608.25,23410,23583.75
1757008800,23583.25,23713.75,23582.5,23706.75
1757026800,23707,23742,23701.25,23737
1757041200,23736,23788,23726,23772
1757055600,23771.75,23791.75,23743.5,23776.75
1757070000,23776.25,23902,23544.75,23547.75
1757084400,23547.75,23669,23505,23657.25
1757098800,23657,23784.25,23641.25,23778
1757289600,23778.25,23791.25,23736,23756.75
1757304000,23754,23781.5,23724.5,23753.5
1757318400,23753.25,23790,23741.5,23762.75
1757332800,23762.5,23888,23743.5,23872.5
1757347200,23873,23873.75,23760,23803
1757361600,23803.25,23830.25,23791.75,23807.75
1757379600,23806.75,23848.25,23790.75,23838
1757394000,23836.5,23874.5,23814.75,23843.25
1757408400,23843.75,23860.25,23811.75,23839.75
1757422800,23839.25,23857.5,23726,23821.5
1757437200,23821.25,23921.25,23821,23889.75
1757455200,23898.5,23911.5,23874,23903
1757469600,23903.5,23928.75,23897.25,23918.5
1757484000,23919.5,23954,23882.25,23909.25
1757498400,23908,24044.25,23900.5,23929.5
1757512800,23930.75,23991,23872.5,23897.25
1757527200,23897.75,23908.75,23785,23897
1757545200,23897,23916.75,23871.5,23908
1757559600,23907.5,23923,23871,23918.25
1757574000,23918.25,23950,23906.5,23946
1757588400,23946.75,24020,23838,24003.5
1757602800,24003.25,24046,23994,24033.75
1757617200,24033.75,24044,24001,24020.25
1757635200,24019.75,24022.75,23992,24007.75
1757649600,24012,24039.75,24006.25,24011
1757664000,24010,24048.75,23969,24044.5
1757678400,24044.5,24115.25,24001.5,24090.75
1757692800,24090.75,24159,24071.75,24109.5
1757707200,24109.5,24129.5,24092,24109
1757898000,24110.5,24133,24105.25,24130.75
1757912400,24131.5,24154.75,24076,24095.75
1757926800,24094.75,24174.25,24080.25,24173
1757941200,24172.75,24295,24162.25,24266
1757955600,24266,24315.5,24245,24296.5
1757973600,24290,24320.25,24284.25,24314
1757988000,24314.5,24360.75,24312.25,24353
1758002400,24353.75,24647.25,24340.5,24626.5
1758016800,24381.75,24632.75,24280.5,24538.25
1758031200,24538,24561.25,24258.25,24294
1758045600,24534.25,24563,24279.25,24546
1758063600,24307.5,24550.25,24306.25,24523.75
1758078000,24523.75,24534.75,24497.5,24532.25
1758092400,24531.75,24553,24456.25,24500
1758106800,24500.5,24540.75,24410,24420.5
1758121200,24420.25,24524,24242,24393.25
1758135600,24392.25,24589,24383,24583.5
1758153600,24584.25,24645,24560.25,24638.25
1758168000,24631,24670.75,24586.5,24663.25
1758182400,24663.5,24755.75,24656.25,24742.25
1758196800,24742.5,24816,24598.75,24736.5
1758211200,24736,24796.75,24696.75,24698.5
1758225600,24698.25,24749,24685,24710.25
1758243600,24710,24737.5,24682,24720
1758258000,24720.5,24723.5,24655,24705
1758272400,24706.25,24754.75,24700.5,24738.25
1758286800,24738.25,24835.5,24708,24821.5
1758301200,24821.5,24888,24795.5,24861
1758513600,24855.75,24861.5,24748.75,24784.5
1758528000,24785.75,24824.5,24760.25,24789.5
1758542400,24789,24937.75,24765.75,24911.25
1758556800,24911.25,25027.25,24910,24999
1758571200,24998.5,25006.25,24974,24989.5
1758589200,24989.5,25007.75,24977.5,24987.75
1758603600,24987,25026,24980,25002.5
1758618000,25003,25016.75,24973,25009.5
1758632400,25009.25,25010.75,24915,24928.75
1758646800,24928.75,24930.5,24780.5,24833.75
1758664800,24839.5,24863,24810.5,24823
1758679200,24824,24861.25,24817.25,24861
1758693600,24860.75,24910.25,24846.5,24905.75
1758708000,24905.75,24913.5,24784.5,24820.75
1758722400,24821,24841,24627,24709.75
1758736800,24709.5,24754.75,24682.75,24750.25
1758754800,24749.5,24793.5,24740.25,24789.75
1758769200,24789,24789,24719.25,24727.25
1758783600,24728.75,24764,24668.5,24689
1758798000,24688.5,24691.25,24422.5,24635.25
1758812400,24635,24696.75,24453.5,24628
1758826800,24627.75,24665.25,24592,24616.75
1758844800,24616.75,24632.75,24579.5,24594
1758859200,24593.75,24672.25,24577.5,24646
1758873600,24647,24659.25,24569.25,24639.25
1758888000,24639,24747.5,24520,24581
1758902400,24581.5,24737,24568.25,24726
1758916800,24725.5,24807,24722.25,24793.5
1759107600,24793.25,24834.25,24775,24828.25
1759122000,24828.5,24894.75,24813.5,24893.5
1759136400,24894.5,24909.5,24853.75,24900
1759150800,24899.25,24975.5,24822,24834.75
1759165200,24835,24870,24780.5,24811.25
1759183200,24817.75,24842,24805.75,24819.5
1759197600,24819.5,24856.75,24816.25,24836.25
1759212000,24836.5,24855.5,24754.75,24794.75
1759226400,24794.25,24845,24722.25,24785.5
1759240800,24785.5,24862.75,24731.75,24769
1759255200,24768.5,24913.75,24762,24835.5
1759273200,24834.5,24848.75,24781,24787.25
1759287600,24787.25,24788.25,24633.25,24652
1759302000,24651.5,24766.75,24637.5,24731.5
1759316400,24732.75,24912,24726.5,24897.5
1759330800,24896.75,25034.75,24875.25,25024
1759345200,25023.75,25036.75,24992.75,25022.25
1759363200,25022,25076.5,25019.25,25062.75
1759377600,25070.75,25088,25051,25077.25
1759392000,25076.75,25151,25073.75,25149
1759406400,25149.25,25180,24993.75,25077.5
1759420800,25077.5,25126.5,25034,25108.5
1759435200,25108.75,25157.5,25073,25146.75
1759453200,25146.25,25175.25,25137.25,25174.25
1759467600,25173.75,25193.75,25156,25183
1759482000,25183.25,25196.5,25103,25120.25
1759496400,25119.75,25168,25051,25118
1759510800,25117.5,25117.5,24923.25,24982
1759723200,25083.25,25109,25045.75,25080.5
1759737600,25081.25,25186,25078.25,25184.25
1759752000,25185,25241.5,25108.5,25208
1759766400,25207.75,25252.75,25180.5,25184.25
1759780800,25184.5,25197,25122.5,25131
1759798800,25131.5,25183.5,25126.25,25181.5
1759813200,25181,25186.25,25127.75,25172.5
1759827600,25173,25257.5,25168.75,25254
1759842000,25254.25,25275,24984.75,25024.75
1759856400,25024.5,25073,24991,25054.75
1759874400,25059.75,25085,25027.5,25073.5
1759888800,25073.75,25094,25058,25058.25
1759903200,25059.25,25111.5,25026.25,25087.5
1759917600,25087.75,25183.75,25042.5,25174.5
1759932000,25174.25,25290.75,25172.75,25273.75
1759946400,25273.25,25369.5,25265.25,25366
1759964400,25366.25,25394,25307,25309.75
1759978800,25309.5,25367.75,25309.5,25337.25
1759993200,25336.75,25349,25294.5,25318.25
1760007600,25317.75,25341.25,25193.5,25250.5
1760022000,25251.5,25274.5,25160.75,25235
1760036400,25235.25,25336,25233.25,25335
1760054400,25335,25355,25310.5,25317.75
1760068800,25320.25,25354.25,25295,25318.5
1760083200,25318.5,25342.5,25251.25,25323.25
1760097600,25322.25,25388,24670.75,24827
1760112000,24824.25,24848,24384.25,24402.75
1760126400,24402.25,24835,24158.5,24826.75
1760317200,24827.25,24855.5,24763,24818.5
1760331600,24818,24936,24787.25,24875.25
1760346000,24874.25,24880.75,24733,24787.75
1760360400,24787.25,24956.25,24724.5,24948.25
1760374800,24948,24965,24883,24904.5
1760389200,24904.5,25044.25,24897,25007.5
1760403600,25006,25020.5,24750,24806.25
1760418000,24805.25,24814.5,24586.25,24691.5
1760432400,24692.25,24713,24502.5,24620.5
1760446800,24619.25,24947.5,24421,24892.25
1760461200,24892,24938,24686,24756.25
1760479200,24754,24817.75,24740.5,24801.25
1760493600,24801.75,24920,24788.75,24885.25
1760508000,24885,24991.5,24868.5,24972.5
1760522400,24972,25025.5,24897,25014
1760536800,25013.75,25115,24663.5,24903.5
1760551200,24903.75,24992.25,24845.25,24976.25
1760569200,24976.25,24979.25,24874.75,24936.75
1760583600,24937.75,25028.25,24906.75,25025.5
1760598000,25024.25,25071.5,24973.25,25053
1760612400,25053.75,25179.5,25013.75,25106.5
1760626800,25107.5,25131.25,24643.5,24798.5
1760641200,24797,24858.5,24692.5,24758.25
1760659200,24759.25,24835.75,24705.25,24733.75
1760673600,24728.75,24738,24451.75,24475.75
1760688000,24478.25,24733.5,24410.25,24729
1760702400,24728.5,24960.75,24672.5,24849.5
1760716800,24849.5,25055.75,24829,24988.25
1760731200,24987.75,25099.25,24956.25,25047
1760922000,25049.25,25119.75,25026.75,25111.75
1760936400,25111.5,25152.5,25066.5,25074.5
1760950800,25073.75,25132.25,25038,25129.5
1760965200,25129.5,25345.5,25114.75,25314.5
1760979600,25314.25,25354.5,25289.75,25326.75
1760997600,25326.75,25359.25,25308,25344.5
1761012000,25344.25,25368,25275.75,25297
1761026400,25297.75,25298,25253,25281.5
1761040800,25282,25315.25,25211.75,25234.75
1761055200,25235.25,25348.5,25203.25,25313.25
1761069600,25313.5,25334.25,25228.75,25270.5
1761087600,25271,25282.25,25214.5,25273.25
1761102000,25273,25338.25,25244,25318
1761116400,25318.5,25321,25231.5,25286.25
1761130800,25286.5,25290.5,25050.5,25173
1761145200,25173.75,25192.25,24804.75,24957.5
1761159600,24957.75,25076.5,24923.25,24997
1761177600,24996,25113.25,24951.25,25083.5
1761192000,25085.75,25128,25053.75,25092.25
1761206400,25091.75,25115.5,24962.75,24973.25
1761220800,24973,25216.5,24937,25193.75
1761235200,25194.75,25288,25183.75,25253
1761249600,25253,25305.5,25247.5,25301
1761267600,25299.75,25335.25,25297,25332.75
1761282000,25331.5,25381.5,25324,25353.75
1761296400,25352.5,25523.25,25344,25458.25
1761310800,25459,25563,25429.75,25551.5
1761325200,25551,25570.75,25497.5,25509.25
1761516000,25723.5,25768.25,25509.25,25717.5
1761530400,25717.75,25789.5,25712.75,25783
1761544800,25783,25839.5,25768.75,25839.5
1761559200,25839.5,25859.5,25796.75,25848.75
1761573600,25848.75,25929,25823,25926.5
1761588000,25926.75,26013.5,25919.5,25996
1761606000,25996.5,26018.75,25961.75,25977
1761620400,25977.5,25989,25946.5,25958
1761634800,25958.5,25989.5,25943,25977.5
1761649200,25978,26094.75,25977.25,26035
1761663600,26035.75,26197,26006,26194.75
1761678000,26194.75,26231.5,26150.75,26183.5
1761696000,26184.25,26252.5,26166,26244
1761710400,26229.25,26299,26221,26292.75
1761724800,26291.75,26309.5,26226.5,26275.5
1761739200,26274.75,26326.5,26218.5,26237.75
1761753600,26237.75,26290,26049.25,26280.5
1761768000,26280.5,26379.75,26150,26288.75
1761786000,26288.5,26399,26140,26206
1761800400,26206.5,26328.25,26190,26269.75
1761814800,26271.5,26291.25,26086.25,26087.25
1761829200,26087,26177.5,25942.25,26073.25
1761843600,26073.25,26147.5,25853,25882.75
1761861600,26150.5,26209,26127.25,26206.75
1761876000,26207.5,26213.5,26160.25,26165.25
1761890400,26164.25,26219.75,26144,26182
1761904800,26182.25,26274,26080.25,26101.75
1761919200,26102.25,26182.75,25888.75,25947.75
1761933600,25948,26118.25,25944.5,26080.75
1762128000,26081.75,26123,26050.75,26076
1762142400,26075.5,26088,26017.25,26031
1762156800,26031.25,26178.25,26019.5,26153.25
1762171200,26153,26266,26015.5,26088.5
1762185600,26088.5,26166.25,26043.5,26116.5
1762200000,26116.5,26180,25981.25,26013.75
1762218000,26015,26031,25905.5,25925
1762232400,25917.5,25922.25,25729.75,25765
1762246800,25766.25,25792.5,25645,25754.5
1762261200,25754.25,25893.5,25663,25756.25
1762275600,25756.25,25757.75,25544,25579.5
1762290000,25579.5,25593,25282,25337.75
1762308000,25338.5,25535.5,25296,25481.75
1762322400,25481,25554,25453.5,25519.25
1762336800,25517.75,25596,25404,25587
1762351200,25586.75,25828.25,25488,25812.25
1762365600,25811.75,25880,25694.5,25729
1762383600,25738.5,25775,25617.25,25715.5
1762398000,25714.5,25742,25672.5,25682.75
1762412400,25682.25,25778.25,25629.5,25752
1762426800,25752.5,25822.25,25510,25513
1762441200,25513.25,25547,25197.75,25330.25
1762455600,25331.25,25438.5,25226.5,25311.5
1762470000,25314.75,25349.75,25201,25267.5
1762484400,25269.25,25340.75,25162,25325.5
1762498800,25326.25,25354.75,25185.75,25219.25
1762513200,25219.25,25220.25,24917.75,25028
1762527600,25018,25045,24709.25,24922.5
1762542000,24922.5,25357.5,24900.75,25335.25
1762732800,25336,25489,25269,25461
1762747200,25460.75,25503.5,25455.25,25489.5
1762761600,25490,25569.5,25457,25545.75
1762776000,25546.25,25666.5,25513,25524
1762790400,25523.75,25716.5,25452.5,25702
1762804800,25702.25,25768.75,25696.75,25739
1762822800,25740.75,25768.25,25683,25683.5
1762837200,25671,25705,25630.25,25632.75
1762851600,25635.75,25654.75,25582.25,25591
1762866000,25591.5,25646,25478.5,25510.25
1762880400,25510.25,25696.25,25506.75,25646.5
1762894800,25647,25738.5,25626.75,25731
1762912800,25731,25761.5,25694.25,25743.75
1762927200,25742.5,25826,25740.75,25819.5
1762941600,25818.25,25830,25721,25800.5
1762956000,25800.75,25801,25488.75,25608.75
1762970400,25608.75,25654.5,25545,25625
1762988400,25624,25720,25501.5,25659
1763002800,25659.75,25721.5,25633.5,25711.5
1763017200,25711.25,25721.25,25531.25,25597.5
1763031600,25597,25627,25280.5,25381.25
1763046000,25382,25496.75,25012.75,25070.5
1763060400,25070,25167,25002.5,25108.75
1763078400,25108.25,25159.75,25085.5,25110.5
1763092800,25111,25118.25,24932.5,25000.25
1763107200,25000.75,25039.75,24775.75,24828.5
1763121600,24830,25179,24626.5,25143
1763136000,25142.5,25293.25,25069,25228
1763150400,25228,25251.25,25056.5,25232.25
1763341200,25231.75,25284.75,25197.75,25273
1763355600,25275.25,25361.25,25229,25355.25
1763370000,25355.25,25360.5,25112,25131
1763384400,25131,25254,24945,25196.75
1763398800,25196.25,25199.75,24731.75,24887.5
1763413200,24889.5,24959.5,24830.25,24934.75
1763431200,24934.5,24953.75,24607,24709.5
1763445600,24710.25,24859.5,24603.75,24837.25
1763460000,24836.75,24847,24659.5,24731.75
1763474400,24731.75,24832,24380,24752.75
1763488800,24754,24810.25,24524.25,24531.25
1763506800,24551,24648.5,24497.5,24646.5
1763521200,24647,24655.5,24445,24553.25
1763535600,24551,24710.25,24531.75,24700.25
1763550000,24699.5,24903.75,24572.5,24893.75
1763564400,24894,24988,24507,24686.75
1763578800,24688.25,25110.75,24571,25108.75
1763596800,25107.75,25196,25087.25,25168.5
1763611200,25168.5,25209,25133,25150.5
1763625600,25150.25,25185,25022.25,25087.25
1763640000,25089.5,25310,25060.75,25162.75
1763654400,25162.75,25164.75,24205,24396.5
1763668800,24396.25,24396.25,24018,24182.5
1763686800,24183.5,24238.5,24095,24158.25
1763701200,24179,24215,24060.25,24207
1763715600,24207.75,24261.5,23904.5,24190.75
1763730000,24191.75,24373.25,23927.25,24372.25
1763744400,24371.75,24596.25,24203.5,24313.75
1763758800,24312,24521.75,24302.75,24450.25
1763949600,24450.25,24522.75,24431.75,24495.5
1763964000,24496.25,24563.25,24365,24422.75
1763978400,24424,24564,24361.75,24499.25
1763992800,24498,24939.75,24495.25,24920.5
1764007200,24920.25,24993.5,24893,24962.75
1764025200,24966.25,24986.5,24918.75,24947
1764039600,24947.75,24959,24894.5,24901.5
1764054000,24902.25,24937.75,24822,24886.25
1764068400,24887.75,24975.25,24602,24817
1764082800,24819,25060.75,24655.5,25023.75
1764097200,25024,25135.25,24938,25086.25
1764115200,25085.75,25196.5,25066.5,25180.75
1764129600,25181.25,25235.75,25160.5,25212
1764144000,25212.5,25224.75,25137.5,25179.5
1764158400,25178.75,25280.25,25118.5,25268
1764172800,25268.25,25376,25263.25,25332.5
1764187200,25332.5,25360.75,25293.25,25330.25
1764205200,25330.75,25339.25,25304,25323.25
1764340200,25373,25490.5,25331,25487
1764352800,25486.75,25524.25,25266,25318.25
1764554400,25319,25327.75,25193.25,25252
1764568800,25251.25,25342.75,25232.25,25283.25
1764583200,25282.25,25333.5,25210.75,25266
1764597600,25266,25495.75,25209.25,25450.5
1764612000,25450.75,25492.75,25357,25399.75
1764630000,25411.5,25445,25378.5,25424
1764644400,25423.75,25426.5,25334.25,25368.5
1764658800,25369.5,25499.75,25324.75,25490
1764673200,25489.5,25613,25458,25597.75
1764687600,25598.5,25670,25414.5,25577
1764702000,25577.25,25646.75,25563.25,25623.75
1764720000,25624.75,25677,25576,25668.5
1764734400,25668,25678.25,25637.5,25651.75
1764748800,25651.25,25667.75,25605.25,25634.5
1764763200,25633.75,25677.75,25421.5,25563
1764777600,25563.25,25672.25,25521.75,25669.75
1764792000,25670,25685.25,25622,25632.75
1764810000,25632.5,25662.75,25613.25,25640.5
1764824400,25637.5,25669.75,25603.25,25634
1764838800,25634.25,25692.5,25611.5,25658.75
1764853200,25657.75,25732.5,25505,25642
1764867600,25642,25653.25,25488.75,25627.25
1764882000,25627.75,25684,25608.5,25682
1764900000,25681.75,25724.25,25679,25723.5
1764914400,25723.75,25755.75,25702.25,25718.5
1764928800,25717.5,25736.75,25579.75,25614.25
1764943200,25613.75,25868,25611.5,25730.5
1764957600,25729.75,25758.5,25677.75,25732
1765148400,25738.75,25783.25,25700.25,25782.5
1765162800,25783,25811.5,25777,25790.5
1765177200,25789.5,25821.25,25762.5,25793
1765191600,25793.5,25860.75,25721.5,25744.5
1765206000,25744.75,25778,25564.75,25592.5
1765220400,25592.75,25728.5,25568,25726.25
1765238400,25727.25,25729.5,25675.25,25698
1765252800,25698.75,25699.75,25646.75,25691.25
1765267200,25690.5,25712.5,25601,25672.5
1765281600,25672.75,25685.25,25560,25684.5
1765296000,25683.75,25735.75,25668.25,25702.5
1765310400,25701.75,25722,25650.5,25651.25
1765328400,25650.5,25710,25639.25,25692.5
1765342800,25677,25745.75,25668.25,25720.5
1765357200,25721,25734,25616,25648.25
1765371600,25649,25720,25528.75,25650.5
1765386000,25650.5,25870.75,25595,25800
1765400400,25799.25,25811.25,25650.5,25660.75
1765418400,25659.25,25661.25,25383,25514
1765432800,25514.5,25623.75,25470.75,25603.5
1765447200,25604,25701,25580,25643.5
1765461600,25643.75,25681,25390.25,25592.5
1765476000,25592,25861.5,25582,25834.75
1765494000,25701,25733.25,25640.75,25694.5
1765508400,25695,25704.25,25656.25,25679.75
1765522800,25679,25682.75,25562,25583.25
1765537200,25584.5,25632.25,25501.5,25558.25
1765551600,25558.25,25559,25118,25278.25
1765566000,25279,25285.5,25141.25,25194
1765756800,25191,25284.25,25188,25255.25
1765771200,25255.75,25282.5,25233.25,25253
1765785600,25253.5,25357.5,25230.25,25354.75
1765800000,25354.5,25410,25033.25,25153
1765814400,25154.25,25266.75,25080.25,25150
1765828800,25149.5,25157.25,24993,25003
1765846800,25005,25014,24855.75,24917
1765861200,24905,25211.75,24828,25203.5
1765875600,25204,25324.25,24919.5,25298
1765890000,25298,25409,24937.25,25335.5
1765904400,25335.75,25444,24934,25132.75
1765918800,25131.5,25376,25026.25,25112.75
1765936800,25114.5,25380.25,25061.25,25353
1765951200,25113.75,25470,25111.5,25463.5
1765965600,25462.75,25508.5,25152,25464.5
1765980000,25464.75,25482,24756.25,25022.5
1765994400,25022,25078,24795.25,24951.75
1766012400,24983.5,25012.25,24901.25,24970.25
1766026800,24969.75,24993,24902.25,24983
1766041200,24984,25099.5,24982.5,25079.25
1766055600,25079,25329.5,25064.75,25277.5
1766070000,25277.5,25412.5,25174.75,25338.5
1766084400,25338,25343.5,25192.5,25257
1766102400,25257.25,25321.75,25211.25,25306
1766116800,25307.5,25372.5,25266.75,25348.25
1766131200,25346.25,25393.5,25315.5,25340.75
1766145600,25341.75,25600.25,25273.75,25483
1766160000,25483,25597.5,25460,25569
1766174400,25569.5,25682.75,25549.75,25654.75
1766365200,25654.75,25699.25,25653.75,25683
1766379600,25680.25,25716.5,25662.25,25687.75
1766394000,25687.5,25740.25,25683.25,25736.75
1766408400,25736.75,25794.75,25628,25714.75
1766422800,25715,25727.25,25673,25688.25
1766437200,25688.25,25730,25688,25710.5
1766455200,25710.75,25738.75,25677.5,25677.75
1766469600,25677.25,25728.5,25653.25,25718.75
1766484000,25718.5,25725,25608.25,25619.75
1766498400,25621,25777.75,25609,25754.75
1766512800,25754.25,25822.5,25751.5,25811.5
1766530800,25815.75,25827,25782.75,25793.25
1766545200,25793,25840.75,25781,25828.75
1766593800,25829,25892,25828,25876.25
1766728800,25876.5,25880.75,25843.25,25876
1766743200,25876.5,25923.25,25866.25,25896.5
1766757600,25897,25935.25,25834.25,25871.75
1766772000,25871.75,25899,25853.5,25859.25
1766962800,25870.5,25893.75,25821,25846
1766977200,25844.25,25868,25811,25816.25
1766991600,25816.25,25822.75,25732,25746
1767006000,25747,25819,25656.75,25724.5
1767020400,25723,25772.75,25648,25694.5
1767034800,25694,25774.25,25683.5,25707.25
1767052800,25707.5,25742,25696.75,25734.5
1767067200,25736.25,25752.5,25684.75,25703.75
1767081600,25704.25,25752.25,25702.5,25732.5
1767096000,25732.5,25774.75,25674.25,25744
1767110400,25744.5,25793.75,25699.5,25712
1767124800,25711.5,25717.75,25604.75,25614.25
1767142800,25614,25635.75,25588,25619
1767157200,25620.5,25626.25,25552.5,25559
1767171600,25558.5,25632,25555.75,25629
1767186000,25629.25,25716.75,25542.5,25605
1767200400,25605,25634.5,25444.5,25455.25
1767214800,25455,25650,25429,25637.5
1767340800,25637.75,25742.75,25637,25727.25
1767355200,25726.25,25803.75,25360.5,25375
1767369600,25375.75,25457,25265.25,25399.5
1767384000,25399.5,25479.5,25362,25466.75
1767574800,25467,25491.75,25450,25486.25
1767589200,25488,25556.75,25455,25512
1767603600,25511.25,25588.25,25495.75,25557.25
1767618000,25558.25,25708,25520.25,25658.25
1767632400,25659,25673.5,25549.5,25587
1767646800,25586.75,25602.75,25552.25,25597.5
1767664800,25598,25653.25,25592.25,25642.75
1767679200,25643,25674.25,25527.5,25586.75
1767693600,25585.5,25650.5,25571.75,25616.5
