t,o,h,l,c
1787058300,7732.5,7733.5,7731.5,7731.75
1787058600,7731.75,7732,7730,7730.75
1787058900,7730.75,7732,7729.25,7729.75
1787059200,7729.5,7730.25,7725.5,7726.5
1787059500,7726.75,7729.75,7724.25,7726.25
1787059800,7726.5,7734.75,7719,7725.5
1787060100,7725.5,7732,7722.75,7731.25
1787060400,7731.25,7735.25,7727.25,7727.5
1787060700,7727.5,7731.25,7723.5,7724.75
1787061000,7724.5,7728.25,7722,7725.75
1787061300,7726,7728.5,7721.25,7724.75
1787061600,7725,7732.75,7721.75,7729.75
1787061900,7729.75,7732.5,7724.25,7725.5
1787062200,7725.25,7726,7716.5,7721.25
1787062500,7721.5,7728.75,7720.25,7725.5
1787062800,7725.75,7730,7720,7728
1787063100,7728.25,7730.75,7725.25,7726.5
1787063400,7726.5,7732.75,7725.5,7727.5
1787063700,7727.5,7731.75,7727.25,7731
1787064000,7731,7732.25,7723.75,7724.25
1787064300,7724.25,7726,7721.75,7724.75
1787064600,7724.75,7728,7719,7719.75
1787064900,7719.5,7721.75,7717.25,7719.25
1787065200,7719.5,7723.25,7714.25,7722.25
1787065500,7722.25,7724.25,7717.5,7718
1787065800,7718.25,7719.5,7716.25,7717.25
1787066100,7717.5,7719.5,7714.75,7714.75
1787066400,7714.5,7717.25,7713.25,7715.5
1787066700,7715.25,7720.25,7714,7718.5
1787067000,7718.25,7721.75,7717,7718.75
1787067300,7719,7719,7716,7718.25
1787067600,7718.25,7722.75,7716.75,7720.5
1787067900,7720.75,7725.5,7720.75,7724
1787068200,7724,7726.5,7720.75,7724.75
1787068500,7724.75,7725,7720.5,7723.25
1787068800,7723.25,7726.25,7722.5,7725.5
1787069100,7725.25,7727,7722,7723.5
1787069400,7723.5,7727.25,7723.5,7725.5
1787069700,7725.25,7726.25,7722.25,7723
1787070000,7723,7728.75,7723,7726.5
1787070300,7726.5,7727.25,7721.25,7721.75
1787070600,7721.75,7724,7720.5,7723
1787070900,7723,7725.5,7721.5,7724.25
1787071200,7724.25,7725.75,7721.75,7723.5
1787071500,7723.5,7728.25,7721.5,7727.75
1787071800,7727.75,7728.5,7726,7727.75
1787072100,7728,7728,7726,7726
1787072400,7726,7726.75,7723.25,7725.5
1787072700,7725.25,7727.5,7724.25,7727.5
1787073000,7727.25,7728,7724.75,7726
1787073300,7726,7726.25,7722.75,7723
1787073600,7722.75,7725.5,7722.25,7722.75
1787073900,7722.5,7723.25,7720.75,7722.75
1787074200,7722.5,7723.75,7720.75,7722
1787074500,7721.75,7724,7720,7722.25
1787074800,7722,7723,7720.25,7720.75
1787075100,7720.75,7722,7720,7720
1787075400,7720,7721.75,7719.5,7720.5
1787075700,7720.5,7720.5,7715.75,7716
1787076000,7715.75,7717.25,7715,7716.25
1787076300,7716.5,7717.75,7714.25,7715
1787076600,7715,7721.25,7714.5,7720.75
1787076900,7720.75,7725.25,7720.25,7723.75
1787077200,7724,7726,7722,7722.75
1787077500,7722.75,7724.25,7721,7723.75
1787077800,7723.5,7724.25,7721.5,7723.5
1787078100,7723.5,7724.5,7723.25,7723.5
1787078400,7723.25,7723.75,7721,7721.25
1787078700,7721.25,7722.25,7720.5,7720.75
1787079000,7720.75,7721.25,7718,7718
1787079300,7718,7719.25,7716.75,7717
1787079600,7717,7718.75,7716.25,7717.75
1787079900,7717.5,7719.5,7716.5,7718.5
1787080200,7718.5,7719.25,7715.5,7716.5
1787080500,7716.25,7719,7716,7719
1787080800,7718.75,7721.75,7717.75,7721.75
1787081100,7721.75,7722.25,7720.5,7720.75
1787081400,7720.75,7722.75,7718.75,7719.5
1787081700,7719.5,7721,7719,7720.25
1787082000,7720,7720.25,7717.75,7719.5
1787082300,7719.5,7720.25,7717.25,7719.5
1787082600,7719.5,7720.25,7713.25,7714.75
1787082900,7715,7717.75,7710.25,7715.25
1787083200,7715,7716,7712.75,7715.25
1787083500,7715.25,7716,7713.25,7713.5
1787083800,7713.5,7715.25,7713.25,7714.25
1787084100,7714.5,7715.25,7713.75,7714
1787084400,7714.25,7714.5,7712.25,7712.5
1787084700,7712.5,7714.75,7712.25,7714.5
1787085000,7714.5,7715.5,7714,7715.25
1787085300,7715.25,7716,7715.25,7715.75
1787085600,7715.75,7716,7714.5,7714.75
1787085900,7714.5,7715.25,7711.25,7711.5
1787086200,7711.75,7713,7711.5,7712.5
1787086500,7712.5,7713.5,7712.25,7713.25
1787090400,7714,7716.25,7712.25,7714
1787090700,7713.75,7715,7712.5,7714
1787091000,7714,7714,7713,7713.25
1787091300,7713.5,7715.5,7713.5,7715.5
1787091600,7715.5,7717.5,7715,7715.25
1787091900,7715.25,7715.25,7711.25,7711.25
1787092200,7711.5,7712.5,7711,7712.25
1787092500,7712,7712.25,7710,7710.25
1787092800,7710,7711,7709.5,7711
1787093100,7711,7711.25,7709.25,7709.75
1787093400,7710,7710.5,7707.5,7708.5
1787093700,7708.25,7708.5,7707.5,7707.75
1787094000,7707.75,7709.25,7706.75,7708.75
1787094300,7708.75,7711.75,7708,7710.5
1787094600,7710.75,7711,7709.5,7710.5
1787094900,7710.5,7710.75,7708.5,7709.25
1787095200,7709.25,7714.5,7709.25,7712.25
1787095500,7712.25,7712.75,7711.25,7711.25
1787095800,7711.5,7712.25,7710.75,7711.75
1787096100,7711.75,7712.25,7710.75,7711.5
1787096400,7711.75,7712.25,7711.25,7711.75
1787096700,7711.5,7712,7710.75,7711.5
1787097000,7711.25,7714.25,7710.75,7713
1787097300,7712.75,7712.75,7710.5,7710.75
1787097600,7710.5,7710.75,7702.75,7705
1787097900,7705,7706.75,7702.5,7705
1787098200,7705,7705.25,7702,7703.5
1787098500,7703.5,7707,7702.25,7706.75
1787098800,7707,7710.5,7705.75,7709
1787099100,7708.5,7711,7708,7711
1787099400,7711,7713.75,7711,7711.75
1787099700,7712,7715.5,7712,7715
1787100000,7715,7716,7714,7714.75
1787100300,7714.75,7715.5,7713.5,7713.75
1787100600,7713.75,7714,7712,7712
1787100900,7712,7712.75,7710.5,7711
1787101200,7711,7713.5,7709.5,7713.25
1787101500,7713.25,7715.25,7713.25,7715
1787101800,7715,7715,7713.5,7713.75
1787102100,7714,7715,7711.75,7715
1787102400,7715,7717,7714.5,7715.25
1787102700,7715.25,7716.25,7714,7715.75
1787103000,7715.75,7716,7711.75,7711.75
1787103300,7711.5,7714.5,7711.5,7714
1787103600,7714,7714.25,7710,7711.25
1787103900,7710.75,7711.5,7709.75,7711
1787104200,7711.25,7712.25,7710.5,7712
1787104500,7712,7713,7710.75,7711.25
1787104800,7711.25,7712,7709.75,7710
1787105100,7710,7710,7708,7708.75
1787105400,7708.5,7708.75,7706,7706.75
1787105700,7706.75,7709.75,7706.25,7707
1787106000,7707,7711,7706.75,7710.25
1787106300,7710.5,7711.5,7709.25,7709.5
1787106600,7709.5,7709.75,7706.5,7706.75
1787106900,7706.75,7708.25,7706.5,7708
1787107200,7708,7708.5,7707.25,7707.75
1787107500,7708,7710.75,7707.75,7710
1787107800,7710,7710.5,7707.75,7708
1787108100,7708,7709.75,7707.5,7709.25
1787108400,7709.5,7710.75,7709.25,7710
1787108700,7710,7710.25,7707.5,7707.75
1787109000,7707.75,7709,7707,7708.5
1787109300,7708.5,7710.25,7708.5,7709
1787109600,7709.25,7709.25,7707.5,7708.5
1787109900,7708.75,7709,7708,7708.75
1787110200,7708.5,7710.5,7708,7710
1787110500,7710,7712,7708.75,7709
1787110800,7709.25,7709.25,7708,7708.25
1787111100,7708,7708,7705.75,7707
1787111400,7707.25,7709,7707,7707
1787111700,7707,7707.5,7706.25,7706.75
1787112300,7705,7705.5,7705,7705.25
1787112600,7705.25,7706,7704.5,7705.75
1787112900,7705.5,7705.75,7704.75,7705.5
1787113200,7705.5,7709,7705,7707.5
1787113500,7707.75,7708.5,7707.25,7707.5
1787113800,7707.75,7708.5,7703.75,7704.75
1787114100,7704.75,7706.25,7704,7704
1787114400,7704.25,7705.25,7703.75,7704
1787114700,7704,7704.75,7701,7701.5
1787115000,7701.25,7701.5,7699.5,7700.5
1787115300,7700.5,7704.5,7699.5,7704.25
1787115600,7704.25,7708,7703.75,7707.75
1787115900,7707.75,7708.25,7704.25,7705.5
1787116200,7705.75,7706,7702,7703
1787116500,7702.75,7703.5,7699.5,7700
1787116800,7700,7702.5,7699.75,7701.75
1787117100,7702,7704.5,7701.25,7704.25
1787117400,7704.25,7704.75,7701.75,7701.75
1787117700,7702,7702.75,7699.5,7701.25
1787118000,7701,7701.25,7698.75,7700.25
1787118300,7700.25,7701,7699.5,7700.25
1787118600,7700.25,7700.5,7698.5,7699
1787118900,7698.75,7700,7698.25,7699.75
1787119200,7699.5,7701.25,7699.25,7699.5
1787119500,7699.75,7700.5,7698.25,7698.5
1787119800,7698.75,7700,7698.25,7698.75
1787120100,7699,7705.75,7699,7705.5
1787120400,7705.25,7708,7705.25,7707.5
1787120700,7707.75,7708.5,7704.75,7705.75
1787121000,7705.75,7707.75,7704.75,7706
1787121300,7706.25,7707.25,7706,7706.5
1787121600,7706.5,7707.25,7703.75,7707.25
1787121900,7707.5,7711,7707.5,7709.75
1787122200,7710,7712.5,7709.5,7712
1787122500,7712,7715,7711.5,7714.5
1787122800,7714.5,7714.75,7709.75,7711
1787123100,7711,7713.75,7709.5,7712.75
1787123400,7713,7715,7712.75,7714.5
1787123700,7714.5,7714.75,7711.75,7712.5
1787124000,7712.5,7715.5,7712.5,7715
1787124300,7715.25,7715.75,7714.5,7715.75
1787124600,7715.75,7718.5,7715.75,7717.75
1787124900,7717.5,7719,7716.25,7716.25
1787125200,7716.5,7716.5,7713.75,7715.5
1787125500,7715.5,7717.25,7715.25,7715.5
1787125800,7715.5,7716,7714.5,7715.25
1787126100,7715.25,7718.75,7715.25,7718.5
1787126400,7718.25,7720.25,7716.75,7719.75
1787126700,7719.5,7720.75,7719,7719.5
1787127000,7719.25,7720.75,7718.5,7718.75
1787127300,7718.75,7721.25,7718,7720.75
1787127600,7720.75,7722,7719.5,7721
1787127900,7721,7721.5,7720.25,7721.5
1787128200,7721.5,7721.5,7718.5,7719
1787128500,7719,7720.25,7719,7720
1787128800,7719.75,7721.25,7719.5,7720.5
1787129100,7720.5,7721,7720.25,7720.5
1787129400,7720.5,7720.75,7719,7719.25
1787129700,7719.5,7719.75,7717.75,7718.25
1787130000,7718,7720.25,7717.75,7720.25
1787130300,7720.25,7720.75,7716.75,7716.75
1787130600,7716.5,7717.75,7716.5,7716.5
1787130900,7716.5,7716.5,7714.75,7715.5
1787131200,7715.5,7717,7715,7715.5
1787131500,7715.75,7716,7714,7714.25
1787131800,7714.5,7716,7714,7715.5
1787132100,7715.5,7716.5,7714.5,7715
1787132400,7715,7715.75,7713.5,7714
1787132700,7713.75,7715,7713.5,7714.25
1787133000,7714,7714.25,7712.25,7713
1787133300,7713,7713.75,7711.75,7713.5
1787133600,7713.5,7714.25,7711.25,7711.5
1787133900,7711.5,7712,7710.25,7711.25
1787134200,7711.25,7713.75,7710.75,7713.5
1787134500,7713.25,7713.25,7711.5,7711.5
1787134800,7711.5,7712.25,7709.5,7711
1787135100,7711.25,7713.5,7710.5,7713
1787135400,7713.25,7713.75,7712,7713.25
1787135700,7713,7715.5,7712.5,7715.25
1787136000,7715,7716.25,7714.75,7716
1787136300,7716,7716.25,7714.25,7714.25
1787136600,7714.25,7714.5,7713.25,7714.25
1787136900,7714,7714.25,7713.25,7713.5
1787137200,7713.5,7718,7713.25,7717.75
1787137500,7717.75,7719.25,7715.75,7715.75
1787137800,7715.75,7718.25,7715.75,7717.5
1787138100,7717.75,7718.5,7717,7718.25
1787138400,7718,7719,7716.5,7718.5
1787138700,7718.5,7718.75,7716.5,7717.5
1787139000,7717.25,7717.75,7715.5,7716
1787139300,7716,7716.75,7715.5,7716.25
1787139600,7716,7716.5,7713.25,7715.5
1787139900,7715.75,7717,7715,7716
1787140200,7716,7717,7715.5,7715.5
1787140500,7715.75,7718,7715.75,7718
1787140800,7718,7718.25,7715,7715.75
1787141100,7715.5,7718.25,7715.25,7716.25
1787141400,7716.5,7718.5,7716.5,7717.75
1787141700,7717.5,7719,7716.5,7719
1787142000,7718.75,7720,7718.5,7719.75
1787142300,7719.75,7720.25,7715.75,7717
1787142600,7717,7725.5,7714.75,7724.75
1787142900,7724.75,7735,7720.5,7734
1787143200,7734,7740.75,7733,7740.5
1787143500,7740.75,7751.75,7740.75,7751.75
1787143800,7751.5,7758.25,7751.25,7755
1787144100,7755.25,7755.25,7746.5,7748.25
1787144400,7748,7748.25,7740.5,7740.75
1787144700,7740.75,7746.5,7740.25,7745.25
1787145000,7745,7749.5,7745,7748.5
1787145300,7748.5,7749,7746.5,7748
1787145600,7748,7750.75,7747.25,7748.75
1787145900,7748.75,7750.75,7743.25,7743.5
1787146200,7743.5,7746,7738.25,7739.75
1787146500,7739.75,7742,7733,7734.75
1787146800,7734.75,7742.5,7732,7740.5
1787147100,7740.75,7745.75,7723.25,7725.25
1787147400,7725,7736.75,7720.75,7736
1787147700,7736,7743.25,7733.5,7739.5
1787148000,7739.75,7742.25,7735.25,7736
1787148300,7736,7740.25,7734.5,7737.75
1787148600,7737.75,7739.25,7726.5,7727.5
1787148900,7727.5,7741,7726.75,7737.25
1787149200,7737.25,7741.25,7733.5,7735.5
1787149500,7735.25,7740.25,7731.5,7739.5
1787149800,7739.5,7744.25,7737.75,7741.75
1787150100,7741.5,7752.75,7741,7751.5
1787150400,7751.5,7753.25,7748,7750.5
1787150700,7750.5,7752.5,7746.5,7747.25
1787151000,7747,7754,7746.75,7753.25
1787151300,7753.25,7762.25,7752.5,7761.75
1787151600,7762,7764.75,7760,7761.75
1787151900,7761.75,7762.5,7754.5,7754.75
1787152200,7755,7759.5,7754.5,7758
1787152500,7757.75,7758.25,7753.5,7754.5
1787152800,7754.5,7755.5,7751.25,7751.5
1787153100,7751.5,7752,7748.25,7750.75
1787153400,7750.75,7751.25,7747,7747.25
1787153700,7747.5,7748.75,7743,7744.75
1787154000,7744.75,7744.75,7740,7744.25
1787154300,7744.25,7748.25,7743,7743.25
1787154600,7743.25,7744.75,7740,7740.75
1787154900,7740.5,7745.75,7739.75,7745.75
1787155200,7745.75,7752.5,7743.25,7752.5
1787155500,7752.5,7755.5,7751.5,7754.75
1787155800,7754.5,7756.25,7754.25,7755
1787156100,7755,7759.5,7753.75,7758
1787156400,7757.75,7758,7753,7753.75
1787156700,7753.75,7753.75,7745.75,7746
1787157000,7746,7747,7743.5,7746.75
1787157300,7746.5,7746.75,7742,7744.5
1787157600,7744.5,7744.75,7741.75,7743.25
1787157900,7743,7743.75,7740.25,7741
1787158200,7741,7741,7736.5,7738
1787158500,7737.75,7737.75,7734.25,7736
1787158800,7736,7740.5,7735.25,7738.5
1787159100,7738.5,7741.5,7733.75,7734.25
1787159400,7734.25,7740,7734.25,7737.75
1787159700,7737.5,7739.25,7733.75,7733.75
1787160000,7734,7734.5,7729.75,7732.25
1787160300,7732.25,7736,7731.5,7735
1787160600,7734.75,7736,7731.25,7731.5
1787160900,7731.25,7734.25,7730.75,7731.75
1787161200,7732,7737,7731.5,7735
1787161500,7735,7737.25,7734.25,7734.75
1787161800,7734.75,7738.5,7734,7735.5
1787162100,7735.5,7735.5,7732.75,7734.75
1787162400,7734.5,7745,7733.25,7740.75
1787162700,7740.5,7742,7729,7729.25
1787163000,7729,7736.5,7729,7734
1787163300,7734,7734.25,7730,7732.25
1787163600,7732.5,7734.25,7731.25,7732
1787163900,7732.25,7735.75,7731.75,7735
1787164200,7735,7739.75,7735,7738.5
1787164500,7738.5,7738.75,7736,7737
1787164800,7737.25,7740.5,7736.5,7737.25
1787165100,7737.5,7737.75,7735.25,7737.5
1787165400,7737.75,7738,7734,7736.25
1787165700,7736,7737,7734.5,7734.75
1787166000,7734.75,7737.5,7733.75,7735.75
1787166300,7736,7739.25,7734.5,7738.5
1787166600,7738.5,7739,7736.25,7736.5
1787166900,7736.5,7739.75,7735.75,7739.75
1787167200,7739.5,7740,7736.25,7739
1787167500,7738.75,7740,7735.25,7735.75
1787167800,7735.75,7743.5,7735.5,7741.5
1787168100,7741.5,7741.75,7731.25,7731.5
1787168400,7731.25,7733.75,7729.25,7729.5
1787168700,7729.25,7730.5,7724.75,7727.25
1787169000,7727.25,7728.5,7722.25,7727
1787169300,7727,7731.75,7721.75,7731.5
1787169600,7731.25,7732.75,7729,7729.75
1787169900,7730,7730.25,7725.75,7729.25
1787170200,7729.25,7730.25,7728.5,7728.5
1787170500,7728.5,7728.75,7726.25,7727.25
1787170800,7727.5,7728,7727,7727.25
1787171100,7727.5,7729.5,7727.25,7729.5
1787171400,7729.25,7730,7727.75,7729.5
1787171700,7729.75,7730,7728.25,7728.25
1787172000,7728.25,7729.75,7727.5,7728.75
1787172300,7729,7730.5,7729,7730
1787172600,7730,7731.5,7730,7731
1787172900,7731,7731.25,7730,7730.5
1787176800,7733,7739.25,7731.5,7737.75
1787177100,7737.75,7738.25,7734.75,7738.25
1787177400,7738,7743.25,7735.75,7741
1787177700,7741,7741,7739,7739.5
1787178000,7739.25,7740.75,7738.25,7740.75
1787178300,7740.5,7740.5,7738.25,7739
1787178600,7738.75,7739,7737.75,7738.5
1787178900,7738.5,7741.25,7738.25,7741
1787179200,7740.75,7742,7740.25,7740.5
1787179500,7740.5,7741.5,7740.25,7740.75
1787179800,7740.75,7742,7740.75,7741.5
1787180100,7741.5,7742.5,7739.25,7742
1787180400,7742.25,7746.5,7740,7741.25
1787180700,7741.25,7744.5,7740.75,7743.5
1787181000,7743.5,7743.75,7742,7742.25
1787181300,7742,7743,7742,7742.25
1787181600,7742.25,7742.25,7740.5,7741.25
1787181900,7741.5,7741.75,7741,7741.75
1787182200,7741.75,7742,7740.25,7741
1787182500,7741.25,7742.25,7740.5,7741.5
1787182800,7741.5,7743.75,7741.5,7743
1787183100,7742.75,7743,7741.75,7741.75
1787183400,7742,7743.75,7740.5,7741.75
1787183700,7741.5,7742,7739.75,7740
1787184000,7740,7740,7735.25,7737.5
1787184300,7737.5,7738.75,7734,7735.25
1787184600,7735.25,7739.75,7734.25,7739.5
1787184900,7739.5,7742.25,7739,7741.25
1787185200,7741.25,7742.75,7738.75,7741
1787185500,7740.5,7740.5,7738.5,7739
1787185800,7739,7740,7737.25,7739.75
1787186100,7740,7742,7738,7742
1787186400,7741.75,7742,7740.25,7740.5
1787186700,7740.75,7742,7739.75,7740.25
1787187000,7740.25,7742.25,7740.25,7742.25
1787187300,7742.5,7742.75,7741.75,7742.25
1787187600,7742.25,7744,7741.5,7743.25
1787187900,7743.5,7743.5,7741.25,7741.5
1787188200,7741.25,7741.5,7739,7740.5
1787188500,7740.25,7743.25,7739.5,7743
1787188800,7743,7743,7738.75,7739.5
1787189100,7739.5,7740.75,7738,7739.75
1787189400,7739.75,7741,7737.5,7739.5
1787189700,7739.5,7740.75,7738.75,7740.75
1787190000,7740.5,7742.25,7740.25,7742
1787190300,7742,7742.5,7740,7740.75
1787190600,7741,7742,7739,7741
1787190900,7740.5,7740.5,7737,7738.75
1787191200,7738.75,7743,7738.5,7742
1787191500,7742.25,7743,7741.5,7741.5
1787191800,7741.5,7741.75,7740,7741.75
1787192100,7741.25,7741.5,7738.75,7739.5
1787192400,7739.5,7739.5,7735.5,7737
1787192700,7737,7737.75,7736.25,7736.75
1787193000,7736.75,7740.5,7735,7740.25
1787193300,7740.5,7740.75,7737.75,7739
1787193600,7739,7740,7738.5,7739.25
1787193900,7739,7739.75,7736.75,7736.75
1787194200,7736.75,7737.25,7735.75,7736.5
1787194500,7736.5,7737.75,7736,7737.75
1787194800,7737.75,7739.25,7737,7738.75
1787195100,7738.75,7741.25,7738.5,7738.75
1787195400,7738.75,7739,7736.25,7738.5
1787195700,7738.75,7740.75,7738.25,7740.5
1787196000,7740.5,7742,7740.25,7740.75
1787196300,7740.75,7740.75,7739.75,7739.75
1787196600,7739.5,7739.75,7737,7737.5
1787196900,7737.25,7738.25,7736.25,7738
1787197200,7738.25,7740,7737.75,7739
1787197500,7739.25,7740,7738,7739.75
1787197800,7739.5,7740.75,7739,7739
1787198100,7739.5,7740.5,7738.75,7738.75
1787198700,7741.75,7742.25,7741.5,7742.25
1787199000,7742.5,7742.75,7742,7742.5
1787199300,7742.5,7742.75,7741.75,7742.5
1787199600,7742.5,7742.5,7740.75,7741.25
1787199900,7741,7742,7741,7741.25
1787200200,7741,7741.25,7738.5,7738.5
1787200500,7738.25,7739.5,7737.75,7739.5
1787200800,7739.75,7741.25,7739.25,7740.5
1787201100,7740.25,7741.25,7740,7740.5
1787201400,7740.5,7741.75,7740.25,7740.25
1787201700,7740.25,7740.25,7738.75,7739.25
1787202000,7739.25,7739.25,7738,7738.5
1787202300,7738.5,7738.5,7737.25,7737.5
1787202600,7737.25,7737.25,7734.75,7735.5
1787202900,7735.5,7739.25,7735.25,7739
1787203200,7739,7740.25,7737,7740.25
1787203500,7740,7740.75,7737.25,7737.5
1787203800,7737.5,7739.5,7736.5,7737
1787204100,7736.75,7737,7735.75,7737
1787204400,7737,7738,7736.25,7736.75
1787204700,7736.5,7737,7735.5,7736.5
1787205000,7736.25,7736.5,7734.25,7734.25
1787205300,7734.25,7735.5,7734.25,7735
1787205600,7734.75,7739.25,7734.75,7739
1787205900,7739.25,7742.25,7739.25,7742
1787206200,7742,7743.25,7740.75,7741.25
1787206500,7741.25,7741.25,7738.25,7739.75
1787206800,7739.75,7740.75,7738.75,7740.5
1787207100,7740.5,7741.25,7739.25,7741
1787207400,7740.75,7744,7740,7744
1787207700,7744,7744.25,7741.75,7742
1787208000,7741.75,7743.75,7741.75,7743.5
1787208300,7743.5,7745.25,7743.5,7744.25
1787208600,7744.25,7745.25,7743.25,7744
1787208900,7743.75,7744,7742.25,7742.5
1787209200,7742.5,7742.5,7735.75,7737.75
1787209500,7737.75,7740.25,7736.5,7739.75
1787209800,7740,7740.75,7736.25,7736.5
1787210100,7736.25,7737,7735.25,7736
1787210400,7736.25,7737.25,7732.5,7733.5
1787210700,7733.5,7734.5,7731.25,7732.75
1787211000,7733,7735,7730,7734.25
1787211300,7734.5,7736,7733.25,7733.75
1787211600,7734,7734.75,7732,7732.5
1787211900,7732.25,7735.5,7732.25,7735
1787212200,7735,7735,7731,7732.5
1787212500,7732.5,7733.25,7730,7730
1787212800,7730.25,7733.5,7728.25,7728.25
1787213100,7728.25,7730.75,7727.75,7729.25
1787213400,7729,7729,7724.5,7726.75
1787213700,7726.75,7729.5,7725.25,7727.5
1787214000,7727.75,7728.75,7723,7724.5
1787214300,7724.5,7725.25,7721.75,7723
1787214600,7723,7723.25,7717.25,7717.25
1787214900,7717,7723.75,7716.5,7723.5
1787215200,7723.75,7724.5,7720.5,7720.75
1787215500,7720.5,7721.5,7715.5,7717.25
1787215800,7717.5,7721.5,7717.25,7720.25
1787216100,7720.25,7720.25,7718,7718.5
1787216400,7718.75,7724,7717.5,7723.75
1787216700,7723.75,7727,7722,7726.25
1787217000,7726.25,7727,7722.75,7724.75
1787217300,7724.75,7726,7722.75,7724.75
1787217600,7724.5,7725.5,7724,7725.5
1787217900,7725.5,7726.5,7724.5,7724.5
1787218200,7724.5,7725,7722.25,7722.75
1787218500,7722.5,7724.5,7721.75,7724.25
1787218800,7724.25,7725.5,7722.25,7725.25
1787219100,7725.25,7726.75,7724.75,7725
1787219400,7725,7725.5,7722.25,7725
1787219700,7725,7725,7723.75,7724
1787220000,7723.75,7726,7722,7725.25
1787220300,7725.25,7726.75,7724.5,7726.75
1787220600,7727,7729,7726,7728.5
1787220900,7728.25,7729.25,7726.25,7726.75
1787221200,7726.75,7727.75,7726.25,7727.5
1787221500,7727.75,7728,7724.75,7727.25
1787221800,7727.25,7729.25,7726.25,7726.5
1787222100,7726.25,7728.5,7724.25,7725.25
1787222400,7725.25,7726.5,7725.25,7725.5
1787222700,7725.5,7730,7725.25,7729.5
1787223000,7729.5,7730,7728,7728.25
1787223300,7728,7730.5,7727.5,7730.5
1787223600,7730.5,7733.5,7725,7725.5
1787223900,7725.5,7725.5,7722.75,7724.25
1787224200,7724.25,7724.5,7720.5,7724.25
1787224500,7724.25,7726.25,7722.5,7722.75
1787224800,7722.5,7722.75,7717.75,7719
1787225100,7719.25,7720,7714.5,7714.75
1787225400,7714.75,7718,7714.75,7716
1787225700,7716,7718.75,7714.25,7718.5
1787226000,7718.5,7719.25,7713,7714
1787226300,7714.25,7714.75,7708.25,7709.25
1787226600,7709,7710,7706.75,7706.75
1787226900,7706.75,7707.75,7703.25,7704.25
1787227200,7704.5,7704.75,7694.5,7696
1787227500,7696,7697,7687.5,7690
1787227800,7689.75,7690.25,7684.75,7687.25
1787228100,7687.25,7690.5,7685.75,7686.5
1787228400,7686.5,7692.75,7686.25,7690.75
1787228700,7690.5,7690.75,7686.75,7687
1787229000,7687.25,7687.75,7683.75,7685.75
1787229300,7685.5,7686.75,7680.25,7686.25
1787229600,7686.25,7689,7685,7688.75
1787229900,7688.75,7693,7687.75,7693
1787230200,7693,7697,7692,7696.75
1787230500,7696.75,7697.5,7694.5,7696.75
1787230800,7697,7701.75,7696.75,7700.5
1787231100,7700.75,7701.5,7697,7697.25
1787231400,7697.25,7698.25,7694.5,7695
1787231700,7695.25,7697.25,7693.25,7695.25
1787232000,7695.25,7696.5,7692.5,7696.25
1787232300,7696.25,7698.75,7694,7698
1787232600,7698,7710,7697.25,7709.25
1787232900,7709.25,7716,7705.25,7711.75
1787233200,7712,7716.25,7705,7712
1787233500,7712.25,7713.75,7705,7710
1787233800,7710.25,7711.5,7702.75,7708.25
1787234100,7708.25,7711.75,7700,7703.75
1787234400,7703.75,7707.75,7698.25,7698.25
1787234700,7698.5,7705,7696.75,7704.75
1787235000,7705,7705.75,7697.5,7698.25
1787235300,7698.25,7699.75,7691.75,7692.5
1787235600,7692.5,7707.75,7691.75,7705.75
1787235900,7706,7706.75,7698,7700.25
1787236200,7700.25,7706.5,7698.25,7699
1787236500,7699.25,7710.25,7697.5,7708
1787236800,7708,7711,7704,7710
1787237100,7710,7713.25,7704.5,7705.5
1787237400,7705.5,7710.75,7704.25,7705.25
1787237700,7705.5,7710.75,7703,7710
1787238000,7709.75,7720,7709.25,7717.25
1787238300,7717.25,7717.25,7701.75,7703.75
1787238600,7703.75,7708.25,7698.5,7706
1787238900,7706,7709,7702,7705.5
1787239200,7705.5,7706,7697.75,7701
1787239500,7701,7706.25,7698,7705.5
1787239800,7705.5,7707,7695.75,7697.75
1787240100,7697.75,7699.5,7693.5,7693.75
1787240400,7693.5,7696.5,7691.25,7691.5
1787240700,7691.75,7695.5,7690.5,7693.5
1787241000,7693.5,7698.5,7692.5,7696.75
1787241300,7696.75,7698,7694.25,7696.5
1787241600,7696.5,7699,7693,7693.75
1787241900,7693.75,7698.25,7693.25,7698.25
1787242200,7698,7698.75,7692.75,7693.25
1787242500,7693.25,7694.75,7692.75,7694.25
1787242800,7694.25,7699,7692.75,7697.25
1787243100,7697.5,7698.5,7694.5,7695.5
1787243400,7695.5,7699.25,7691.75,7699.25
1787243700,7699,7702,7698,7701
1787244000,7701.25,7704.75,7700.75,7704.75
1787244300,7704.5,7704.5,7701.25,7701.75
1787244600,7702,7704.25,7699,7699.75
1787244900,7699.75,7703.25,7698.25,7702
1787245200,7702.25,7702.25,7697.5,7698.5
1787245500,7698.25,7698.5,7694,7695
1787245800,7695,7696.25,7692.75,7693.25
1787246100,7693,7693.5,7686,7686.5
1787246400,7686.75,7690.5,7685.75,7688.25
1787246700,7688,7689,7685,7685.75
1787247000,7685.75,7687,7683.75,7684
1787247300,7684,7685.75,7680.75,7682.75
1787247600,7682.5,7683.25,7680.25,7682.75
1787247900,7682.5,7686.5,7682,7685.25
1787248200,7685.25,7688.25,7685,7685.75
